judul,link,portal_berita,sentimen_prediksi,confidence,label_manual,text_berita_clean
Pemkot Jaktim Segel Lapangan Padel Pelanggar Aturan di Pulomas - Beritajakarta.id,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNeFN4WU8xU1Jla2F6SjR2NEE3TXZLMm9vSzQ0enVJNzJ5eklCdHE0eUlfbnVsb0JGSTJ2eEs5MTk1cDBwcXBPQmhjWDN3RldfTHhqYzlGZUtqUHA5QjgtbkFnMHh3ZjdQellxNERtRmxDUnFqUGwxWGttc3lZaHRBWDZTYWt1XzNDLURIZFN1UU5SdmptOUwwckt3amRyR0xpWFhIRnhtQk1XQQ?oc=5,Beritajakarta.id,Netral,0.998629093170166,netral,pemkot jaktim segel lapang padel langgar atur pulomas beritajakarta id
"Olahraga Padel Makin Diminati, Peserta Berbagai Daerah Ramaikan Kejuaraan di Padel Ground - Suara Merdeka - Suara Merdeka",https://news.google.com/rss/articles/CBMi3AFBVV95cUxNSzkxSzBwVW5nYjFJZEVPUE9BVmRFbjBoQU1TZi1JNjRGY05CV294RXRrT29ESWxTekJOWEhzNHRPeTVWd0w4NFVlNnpsaFI1WlB0WTVNLWVfX3gzTVM3clVFMmxydzZlbFl5ZC1jNlJPc0RIY05EZHJIM2VfUzYtdW4ybGpISTA3Y3RXQUpmamlmTFYtZE9IR0FKWmtqVWdicmcycDNBekJydzZiVW1tNjItejF4MXFmWVBVRGhOVHc5M3JDZkxNTDNSN2hLMTctWkpvYWhZMUx0cUNQ0gHiAUFVX3lxTE9KcllaQnlURFJvdTc1QlltaGZsQkp1X3g5aE1NMnk1blk0Mkp5RjBxMklxT0M2eHBNQmhUN0tkZ1JzV2VPa0Z3cTRVZ01xZkRlT2NOeTFZdXVBVXhlWS1uQTlUUENnZjBPTDlSVjJCMm1lNGtjanltaDVuSTBVTEZzZDd5UUpBQUs3ekczVVFBUFFQUnduNzJncEdfWkxZckV6OHhRcHF1S3pmRzFwWUtweG1Ub3J0dVM0MDRvNkVyUVZ2NzVidjh5eU1WLUFtdlpOMlpvTWJrRGNzVzVfdVRxQVE?oc=5,Suara Merdeka,Positif,0.9998778104782104,netral,olahraga padel mati serta ramai juara padel ground merdeka merdeka
"Turnamen Padel Internasional 2025 Sukses Digelar, Bali Sabet Gelar Juara di Ganda Putri - Diswaybali.id - Disway",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOTzE4cnJmd3JtcmJHVjRBQno0R2Ixc3hnSXY0VVAxLXRUN0pQcGQwTGZpRVhUcngtRzdIV2tjZXVTeUwyR20yeFVablk4eGZUeFp5Tk04M1dZa3BuNDBNUllRWmVSS2RZN3g4Y0FkdkZCdmNic045dk8tZ1hmMlZWQ0U2WjZqcmRaU3p5cnRmWjh1QVhVMEZvVVVKOGJxRDkyWHpWZzh6SnQ4OUk4ZXVVcUxhay1QXzRBbDFUOXl0ajhqd9IBuAFBVV95cUxNWHZ6cWZScFlPLTBXV1NzSGNocHJRMDNPSjdHUDNlMUNfdXpfNm5oc3lBbFk5SU4yOFl1dlVGQU83dEdVb0JvY1ZvRHhBT2dfNE5GaHJFR3ZXd0VYY1ZBQmpjbjlSRWJZTTVxMEctNXpjQ3U2aXhpNEIyRzg1X25oaW1XRnQ5eFVWeUJ0aVczYWNrQ0NMWEFmQ2gxM0wtVXA3aDQtc1pBaTh4VGloSHh5YlYzMDRReEJo?oc=5,Disway,Positif,0.9999107122421265,positif,turnamen padel internasional 2025 sukses gelar bal sabet gelar juara ganda putri diswaybali id disway
Kudus akan Punya Lapangan Padel dan Mini Soccer Baru Lokasinya di Sini - murianews.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxQZUl2VjI5WnRKNHQ0ZkduaEdSX1N2cDNTR1RteHZrdmpHNUtTMFN0MXBORUszU3FseTFpSllNek1aV1FCeXl3VEdheXNjbVE4WmpBenFvUU9DSDhkcXdBQmlCbE1UNXBXYnBOMGtkUURRbmcwbUdFNTN6TU5WUndfT2t2cjNIbWpFNkxhZkN1dW5Lc0txQm5XVzhQdkRzR2lLd3VNSlhqTm9BQWt4amZqd1d4ZWFsTDJJM2lTTjN2dTA0YUk5ZFE?oc=5,murianews.com,Positif,0.9893879890441895,netral,kudus lapang padel mini soccer lokasi murianews com
"Langgar Aturan, 206 Lapangan Padel di Jakarta Disanksi Administratif",https://news.detik.com/berita/d-8388624/langgar-aturan-206-lapangan-padel-di-jakarta-disanksi-administratif,Detik.com,Netral,0.9997013211250305,netral,perintah provinsi pemprov dki jakarta sanksi administratif 206 kelola lapang padel jakarta sanksi ingat tulis batas henti operasional segel lokasi maret 2026 catat 206 lapang padel tindak wilayah jakarta kepala dinas cipta karya tata ruang tanah cktrp dki jakarta vera revina sari terang sabtu 7 3 2026 vera pemprov dki dukung kembang olahraga padel populer gandrung masyarakat fasilitas padel patuh tentu izin perhati tata ruang nyaman lingkung dasar hasil data baru 23 februari 2026 catat 397 bangun lapang padel wilayah dki jakarta 212 lokasi 53 4 persen izin 185 lokasi 46 6 persen jakarta catat wilayah lapang padel 206 lokasi total 99 lapang izin 107 posisi tempat jakarta barat 90 lokasi 55 izin 35 izin jakarta utara 37 lapang padel rincian 20 17 izin jakarta catat 37 lokasi 23 izin 14 izin jakarta pusat 26 lokasi 15 izin 11 izin pulau ribu catat lokasi 206 lapang padel kena sanksi administratif ingat tulis batas henti operasional segel lokasi hasil data maret 2026 rinciannya 40 lokasi jakarta 31 lokasi jakarta barat 110 lokasi jakarta 18 lokasi jakarta utara 7 lokasi jakarta pusat vera data dasar evaluasi tata menindaklanjuti arah gubernur dki jakarta pramono anung kait polemik operasional lapang padel padat duduk menindaklanjuti arah pramono tertib operasional lokasi padat duduk aktivitas timbul bising ganggu warga data lapang padel izin bina awas tentu laku koordinasi lintas perangkat arah pimpin vera evaluasi izin sesuai tata ruang antusiasme masyarakat olahraga fasilitas jaga hak warga nyaman lingkung informasi jenis langgar serta tindak lapang padel acu sk kepala dinas cktrp 16 2026 kendali bangun lapang padel  bangun lapang padel bangun dan atau operasi sub-zona rdtr jenis tindak kena sanksi administratif usul terbit cabut usaha dinas pmptsp dki jakarta badan koordinasi tanam modal  bangun lapang padel tuju bangun gedung pbg bangun dan atau operasi jenis tindak kena sanksi administratif  bangun lapang padel pbg operasi sertifikat laik fungsi slf jenis tindak wajib aju mohon slf jangka 30 putus laku kena sanksi administratif lihat lapang padel cilandak segel operasi syarat gambas 20detik
Eks Kolam Renang THR Bakal Dijadikan Lapangan Padel dan Mini Soccer,https://www.detik.com/jatim/berita/d-8130021/eks-kolam-renang-thr-bakal-dijadikan-lapangan-padel-dan-mini-soccer,Detik.com,Netral,0.9998303651809692,netral,pemkot surabaya manfaat aset eks kolam renang taman hibur rakyat thr olahraga rencnanya lapang mini soccer padel kabid bangun gedung dprkpp surabaya iman krestian pemkot aktif kolam renang timbang satu biaya operasional putus eks thr uruk jadi open space konsep sewa lahan tuju komersial komersial manfaat masyarakat sosialisasi kadin cari investor minat kelola situ rata berat kolam renang tren mini soccer padel iman hubung detikjatim kamis 25 9 2025 lapang mini soccer lahan lapang luas padel jadi lapang tenis luas lahan sisa manfaat pakai padel pickleball badminton serah kelola mau time code sedia lahan area lahan rencana pakai mini soccer padel buka total 2 400 m total lahan kolam renang serta bangun 4 000 m timbang lapang olahraga harap opsi masyarakat harga jangkau olahraga padel mini soccer tren masyarakat timbang padel sewa lapang mahal sewa lapang mahal lapang bangun lapang harap harga sewa lapang murah olahraga rakyat jangkau pungkas
Mau Samaan Raket Padel dengan Nagita Slavina? Ini Dia 4 Mereknya Lengkap dengan Harga dan Spesifikasi - tvOneNews,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNbFVwenZ1WFp3QkRXQzk4T0ZOelp6WDZZSkxraVVDQjRJWDlOZHNBMzZYSmVtQnE0MmQySzc0YXpwTmhHSWtuV0tBNTZrOGc0VnkxSF9nRVFUdTdvMEowekgzZzhTWktVOHQ4UTd2cHlrMVRCQnJoTzBQWUtLbUE0ZU9Zdnl1U3RFN0hLay11ZjJNTGMxTWNPbkZaZUpZWXBjckJ0SW1mRzNjVWdMRlJGNDVwNzIwU1ZsOTZ6a0hSYlFTdVhSREprQjhtekx3S0lEOFR2R1ZnbW9GbmR5QzlBTlkwYVlRSWUza3fSAeMBQVVfeXFMUGR5OHp6Q2Y1NXBfczJFN2dRa3VhSm9seXRYQTdkdkpmcEgydEpVcUx6eTVoQXZvVXVTR3kwc0pjZ3NqRmxPazdTNG1pOWVBd0RRZmVGeXJ5MTRmUnZYaXp1UVVCMGxocV9vWFBhc3M3c2dKV0xZUkRHeHZ2WWV2emRkVWhrcDlyZUNKNTJnNU5XRUhzcncxdXNrTWRwdzNrcTNmODQtczNKMlN6VjBwQmZra2UwbENUR3YtcUtaX0k5UHRBMWk2UWdyYWhyR0c4MDhHeHU1UXFJUklTOHhHOWNpcTQ?oc=5,tvOneNews,Netral,0.9998706579208374,netral,sama raket padel nagita slavina 4 merek lengkap harga spesifikasi
"IIMS 2026 Pecah Turnamen Padel, Produk Baru, hingga Konser Artis Top Ramaikan Pameran Otomotif - BolaSkor",https://news.google.com/rss/articles/CBMixgFBVV95cUxNMm8takc2N3hJNHA5VndZN2UyZjF5dXlzQWdRdkhHVGxRaVJtcW1mbWM1QjF1Z3hFMWhKZEdWZjFqRGpIa2RhaHI2WDlxQzZDSUJfOTFCUjBPTkl2RVJlc24tUERZc0hac29iNFdCSXlqalNtemxyNUZkTGFza2RLMHVCYmFVVjdLTWZCUGtBcEVnV0VCN2JGcC03aUdlNE0tczNUVkk3UkgzXzRWRGZwRGlzVEJxSjRBbU50d0wyb01ON3pXT1HSAcQBQVVfeXFMTU9obHJMQ2lBTXZkRmhvdnNDZWp2X2pKTkMzaVJ1U3FKOXVHOXpJaGg0MGN5LWIxX0M1VWplSGhvRVlxaVZoM0pSSTFIUGZ0Z25NTkZQeUY0X2tDNGdoZmRhZHpodEVxZU9OclF1SDYyU1pvT3ZiVXFXbGdPY21aRWcyaDVlR1V3T0VCWTllTGp0MkZVM0ZJc2pkdHZTSnpSWXFjbERyZW83NnFRY1d5OGNBZHhwUE53d2NBeXBYbkktQ0lLRg?oc=5,BolaSkor,Positif,0.9989334940910339,netral,iims 2026 pecah turnamen padel produk konser artis top ramai pamer otomotif bolaskor
Tim Padel DIY Sabet 6 Medali di Sirnas 2025,https://www.detik.com/jogja/berita/d-8037483/tim-padel-diy-sabet-6-medali-di-sirnas-2025,Detik.com,Positif,0.999872088432312,positif,kumpul padel indonesia pbpi istimewa yogyakarta diy toreh prestasi kancah nasional hasil raih 6 medali sirkuit nasional sirnas padel bandung 2025 sirnas padel bandung gelar 27 juli 2025 atlet pbpi diy hasil raih prestasi jones revan juara 3 kategori open men yogi reyhan juara 2 kategori silver men freya nasywa juara 3 kategori silver women trias helm juara 1 kategori silver women consolation imam leon juara 1 kategori gold men consolation tenny shara juara 2 kategori bronze women consolation ketua pbpi diy rm gustilantika marrel suryokusumo bangga capai atlet padel diy bangga capai atlet event empat ikut lagi hasil konsistensi raih prestasi evaluasi sisi strategi main selamat atlet hasil kerja keras kolektif marrel wartawan rabu 30 7 2025 marrel komitmen komunikasi solid kunci utama hasil pbpi diy tingkat terbang atlet prioritas utama proses bina tim kuat komunikasi jalin arah main dukung latih urus padel guru sedia slot latih kembang atlet menang satu tuju banyak alam tanding terbang fondasi kembang jangka marrel marrel olahraga padel tumbuh pesat jogja prestasi harap tingkat depan atlet asal usia 20 40 komitmen sungguh damping dukung imbuh duduk susun agenda tumpang tindih jadwal event kerja antarpemilik lapang olahraga padel diy tumbuh ajak cucu sri sultan hamengku buwono hb harap muncul atlet potensial diy harap saing kancah internasional atlet diy jadi padel latih atlet profesional kompetitor level internasional butuh proses fondasi kuat mari bangun semangat gotong royong khas jogja pungkas
Turnamen Padel Clash of Communities Digelar Akhir Pekan Ini,https://sport.detik.com/sport-lain/d-8018510/turnamen-padel-clash-of-communities-digelar-akhir-pekan-ini,Detik.com,Positif,0.9997321963310242,netral,turnamen padel helat tangerang pekan nama clash of communities ikut ratus atlet padel olahraga padel bawa tanah air 2021 federasi naung kumpul padel indonesia indonesia tokoh peran kenal padel simon mcmenemy mantan latih tim nasional sepak bola indonesia hadir tingkat popularitas olahraga kalang atlet gemar olahraga pekan turnamen nama clash of communities gelar crown padel alam sutera tangerang 19-20 juli 200 atlet acara gelar padel banten tourney kumpul padel indonesia pbpi tim dewa united padel gelar clash of communities momentum dorong tumbuh ekosistem padel indonesia padel gari indonesia pekan turnamen gelar event dukung drx hadir inovasi baru padel hub padel hub komunitas sempat kelola turnamen format populer americano mexicano aplikasi gratis biaya tambah drx percaya olahraga inklusif partisipatif kash topan founder drx terang detiksport kolaborasi bukti komunitas teknologi satu cipta alam olahraga lapang layar tanding clash of communities saksi langsung aplikasi drx sportnet
"206 lapangan padel Jakarta disanksi, ini daftar pelanggarannya - CNA.id",https://news.google.com/rss/articles/CBMinAFBVV95cUxPSzU1U3lHeXd0YW0yN3B4Mml5bUt3VGc3Zm5RNXZZNUgwY21CZDJHZU1qNFNmSnhXMzFyMWZnYTFyRnhEWGVIMnhSTlVET0VmZW5faGJmSWFxRkozSHIyb2FvaEVXbDdYMk81UlRVWlVLZDdqTmFLVW1rV24yREowSmRaRk9nbVhGQmpiUTFMR04zLWdLZUFxQ1BGTG0?oc=5,CNA.id,Netral,0.9997677206993103,netral,206 lapang padel jakarta sanksi daftar langgar cna id
"Turnamen Ramadan Aceh Padel Community Digelar, 16 Pasangan Adu Skill di Embassy Sport Center - aceHTrend.com",https://news.google.com/rss/articles/CBMizgFBVV95cUxOOC1ZOEMtVTVyel9HMU9qLTVtNnFpQi1weGNqQVB2cGlzS2pLbUNTNGxuOXdsRzZPSEFpZE5pRlNMRGZwQWVLR3BrYUViVlJDQWQ4X1BGNndyUWNVN0ZvREJPRThraXMwRF9JV1d2VWZYNndHZU5tZjNKbVR4RzlUZktCQlhhN0FxcmtUNzQyTnVPRXpMaW10azVtRW90VjVobHFOdl81bWdvUnVFWjRTUGJ4VlNyWGt0Z0dJNTlnMkZPamoyUFlCaDRzX1prUdIBywFBVV95cUxOdEpGbHNDS3l5SHhfNWUtbGFaTkZTRkJrVXJVRGNZTUlGVXFpUVBtWkJlMlVzcVlieVNMSTRfV2ZqcTlDUjN4M3dEYk9IUWlkY3JyTkdvSmU0RTBxMFFqd1M1dW1LOWRuSVA4QkFINHRPa0cyN0VmbGhCbzFicVZQU2FWM3VWY0lqdzVxR1UxSVdtRUdHUzhGTnlOTW56SUQ5THpPeGsxRVRTeEYwYUZCRHBVc3pRWktJWERpdS1TcEwtVUxVX0E2dmhPTQ?oc=5,aceHTrend.com,Netral,0.8935912847518921,netral,turnamen ramadan aceh padel community gelar 16 pasang adu skill embassy sport center acehtrend com
"Lebih Kenal Padel, Olahraga Raket Sosial Yang Kian Populer - Validnews",https://news.google.com/rss/articles/CBMijwFBVV95cUxNNUJBY0U3OWZnYS13Rmk5NGFVeENWbDRGRFpmNkZSMlFoNmJENjZORndDN2Rqc2hCTGdReFBSX2JtLXdvU19CSFFKT3FDcjRtdlBmX2xrcDZ6UGRBVkNaaXA4VmhFRy1wc2h6bllYU0ZUS0YxalZjOGJIdlBxaGhpU2ZmeEtDQU9rVExCZkxMQQ?oc=5,Validnews,Netral,0.9998645782470703,netral,kenal padel olahraga raket sosial kian populer validnews
"Gaya Sporty Chic Kebaya di Lapangan Padel Jakarta, Tetap Luwes dan Modis - jatimnow.com",https://news.google.com/rss/articles/CBMipgFBVV95cUxNWnQyQjVWY0lQcTA5Y1l6cldqVnhyNUh6WkJGdmgzaDJ1MzlwSmJIaW55QVg5OU5YdUlaRHFtVHRfYzBZSkdXSjNQOXdXcFp6S2tQY0M1TEtfNmxiSmI2T2hlNkIzbU1XQ3FlaGJMOXpsR2FlMjFKQ2lCQklpUVRWUVg0WjNndVBlT2NCSWpOMWE4Y09iVUxtTlJ2em9xZnlDS2ZEZUR30gGrAUFVX3lxTE5IZ29jZmFFMzhkMmo3RVNpZ3p5Y3c5RWE1MWlJWHVpMGFtYmFLSHVqR2R1ZXV0dlR3eURCUk5GcUNZQ05scnN3NmR6N0FlVGJHaFl4bWdZS1ctOWZVT0ZmcjBmWGpucGhjOWJ3TERWYm1GZEVmekI2RmZsbnpyRnhBWksyNmdyLThldjZkdFpZaUpTQWtTLTJrX0NMOHMwLWdNaVFlVzJtcjk4QQ?oc=5,jatimnow.com,Netral,0.9972540736198425,netral,sporty chic kebaya lapang padel jakarta luwes modis jatimnow com
"Ratusan Tim dan Peserta Ikuti Turnamen Padel Tourney 2025, Jadi Salah Satu yang Terbesar di Indonesia - Bola.net",https://news.google.com/rss/articles/CBMi3gFBVV95cUxQUVI2MnBWdGlmMlRBbjllT3NxYURaaWRsbGZTeFdad1d0WEJEM0NJMDgzV0hLN3lXeEs1d2s4SGpQb3ZzLWNDV1FmRHpjRWdGQndhcGtDSk94dlRiU1ZuRDBNaGcyZTBnVnhTUFM2RTlTWkhmRnlaam1tSHNISGU5ZFZIRDFqRnVnaDk1aVp2d3FsRHhFdEt3VUVtR2I0Ql9uUjBkX3p0NUhiOFpwRkdtRTRHU09xR3B6WVB1aVhRSldkVmhmV0NhcmRtWEFrUWdyY3JPbWo3U1d0eFo2cGc?oc=5,Bola.net,Positif,0.9998657703399658,netral,ratus tim serta ikut turnamen padel tourney 2025 besar indonesia bola net
"Tak Punya Izin, Proyek Lapangan Padel di Jagakarsa Jaksel Disegel - Tribunjakarta.com",https://news.google.com/rss/articles/CBMirwFBVV95cUxOM0wyemo2cGszQUItNlFGdzBoZXNsdFdkb29FZHJYOXFzS3ZZcVVqanp0dkRPNWlTS3Y0RFpSd2Z2dm5YNThMQXhxZldxdmFGSUJKVktqNVpZVjRDZGF2OWh2UXBsd3REbGpZcmtVVmk1bjQ1WjlBV01VUGszVFJoY1lIUEdIcWlxRjd4MWJWNW9LUVVZZVpYSm85aWZmZHhESDdKTTd0anl2TFRqQW13?oc=5,Tribunjakarta.com,Netral,0.9965085387229919,netral,proyek lapang padel jagakarsa jaksel segel tribunjakarta com
"Padel Makin Digemari, Turnamen Besar Digelar di Surabaya - iNews.ID",https://news.google.com/rss/articles/CBMimAFBVV95cUxQaHRMZk9XMXJEcDBHSlpVZlhaeFBOejl5NHJqY1VsWU1hQ20wMjZVVDBmLW5lcmhwVWpoZ1BXT1BLUnBJbWMwVUJMcjF4Zy0ta3ZNQkxaQzV6Q0cxejU0elhXNGVQclJKaW9hY1FXSXJ0d2E5al9XWkdPZURJaVhWenB0MXJ6WUY1LU5DRkhMSnZzODlUWU95X9IBlwFBVV95cUxONGgzb3BjeFVjNll6US1nSnVKV2pocnNnMnFTRmFyWjBGS1F5WEpua3p4ckVYTV8wSWpkaWQ3WFBSWjV3UWNvYk05QkIxSndocTRONWVwS1FMUzMtWnJPY2g3aDVPdVR1eXRSTnd2SVM2ck5pd2h2OWNIVFh0SDJwblNHbmpESG1uQ25IWFNJQWdYSE0tMVN3?oc=5,iNews.ID,Positif,0.9995601773262024,netral,padel gari turnamen gelar surabaya inews id
"Main Padel Sekarang Murah, Ini Harga Sewa Lapangan per Jam di 2025! - detiksport",https://news.google.com/rss/articles/CBMirwFBVV95cUxOcFE1b3h1Zlg1NzNPOEppOF96UUJwM3RvRnZ6eUx0aG1BREZ6dlVpVk1BOTlkMEVWZkQzU1pYZFl4bG5QOTdTeXZKN09PT3FjZ29LYUVKYkxVVkxselZpZU5SaUhSUzhnQXo2a1NzdzllZ1hvUlZYcEJJMVFNUjhSRlZsYkV5M2FneTUwRUszZG8wZWp1Rk4yN1AtMjlMMl9CVWpHZXZSS2ZNVDB4UHR30gG0AUFVX3lxTE85OU5KZy1MYmEwZm1Kal9tWWh5Ml9neGtUd0RUVnZEamQtRzNhRjdiaUFfREpDam50ZDdjS1Z2YzRnMnc0MGhqOGJWV1JUYmdZQWE3eXZYUFVuZHpOVHd2WndFVnBCeE9iZ21ob1FsV2Jjbzhjd3QwNGNDWHFNYmd3UC1fNG1PWHBmbEtIa1FtRWZvNXMyaG9NZjNXZ3dFVXdXYkRkM09hVkZKWG8tR3V4N3hvVg?oc=5,detiksport,Netral,0.6210598349571228,netral,main padel murah harga sewa lapang 2025 detiksport
Pengembang Grand Eastern Bantah Tudingan Lapangan Padel Langgar Sempadan Sungai di Keputih - kabarbisnis.com,https://news.google.com/rss/articles/CBMizAFBVV95cUxNQ2o2US1NN29UeUQwdEFBOU9Tb0lodlZfa1NkUVVZVElCV2tKYlV3NVhNSENBOHRydDJmX1J4RjdWSm4wZzZTdTBQZS13LTBfVW9IRzFablNCMGlNLUdfeUZKTG94enI5ZE9TUWhVN3dwdkM4QmZVWEgwdW9ySjAtbFBMSF9Ybm1rQlZ6UWM5czNqOGEtUUlHRFkyMW9VQ0ZpZWJFTFl2RS1WRW1BNVpjc1ZFMmdvUjRMLU50Sk9GWnRLMlpJeDNLUU1JNm8?oc=5,kabarbisnis.com,Negatif,0.9824438691139221,netral,kembang grand eastern bantah tuding lapang padel langgar sempadan sungai putih kabarbisnis com
"Resmikan Lapangan Padel, Wali Kota Dorong Balikpapan Jadi Destinasi Sport Tourism Baru - BeritaKaltim.Co",https://news.google.com/rss/articles/CBMivgFBVV95cUxOQWZWQWxhZS1mdFJOUTk4SzV6dUFYSDk3aldxbFBmZXg1Nnk5ZmRGOFNMYVFCRHQ0Yi1PWGxVYU1HQUVXczV0ZVM3RzllUFR1RHNNRDdFVm5wMjUwNG1QMnZNUmliVWNFd18zeG5SWVdmUHBpdHNoNlNWa3Nwaldobm5lYTRxRVZtOF9BZUQ0SUM5dFJPejZTTURZYlpVbVBHV2ZpWVZTLXFldDFrdVdXVlZ1M1FVWGg0YXlELXhR?oc=5,BeritaKaltim.Co,Positif,0.9994274377822876,netral,resmi lapang padel wali dorong balikpapan destinasi sport tourism beritakaltim co
Ratusan Atlet Ramaikan Sirkuit Nasional Padel di Semarang - RRI.co.id,https://news.google.com/rss/articles/CBMiogFBVV95cUxNdWRGQzItdDJTTDlKSGhESmdQZ29nY2hxMTJEQ3VJdnI0ZE40MzlsSGxVUXdfMXJvV1BoSjk4ZEFUNFRnSXJiRzJPYkwzTFdwbEtIel9EMU54YTB3bmFNWkRNanVTMUFtRHhJMmgtWFRGYkc0cEtyZzZ4RWZ1Q0NqeDNGejM2a3pJQVVfQzVoNE5PVThLNVp5bXBEQW1CUHV2TGc?oc=5,RRI.co.id,Positif,0.9998500347137451,netral,ratus atlet ramai sirkuit nasional padel semarang rri co id
"Potret Lapangan Padel Baru Nagita Slavina di Andara Depok, Desain Mewah yang Bikin Betah Olahraga - Liputan6.com",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNajY3aDQ1MlMzOG1EekpYRzloSHQ0aVNudXhjQU1mMkYxczZtQXN1WTROYTB6SklNT3dPNlE1YnVCaHpVTXY0Q1hoejRjZ1dwVk44R0lhNUl6bnc1MW5FUV92ZkU0Z0FlMTYzY3ZGSHVlejBuRlNsZ0thMDVjQkVORzlGaVZoanZhOE1hQ3FiZFE2QVp3aEFUUk5HbERSbklLbXpmZ0lKV1QxN19FejNCRWg3alZXTmhvellVTFFhMTEycWRpbkNGLVF0dENCT28yS3huU0ZaaVpIalJqbXo0VzVfR3FOQQ?oc=5,Liputan6.com,Positif,0.9981270432472229,netral,potret lapang padel nagita slavina andara depok desain mewah bikin betah olahraga liputan6 com
"Resmi! Timnas Padel Indonesia Terbentuk: Simak Peringkat Atlet, Prestasi Gemilang, dan Misi Menuju Asian Games! - tvOneNews",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNamRRanN0d0p2eTZGd2lPMXhsYkpYbkNzX2VmQXVDRWI1VEc4aTVjQkVtXzdGWVMtcU1fWERrWHhsMUtlSHdsajJzek1NZS1KY0NrR0ZZRktHZW9UQ0paNHRpOVhPZW9xT0lBWUo3V0hCS2pOWE1TZ3E0T1hRakhHSVZac0ktNU1wOGt3NTR3TTA2QVNFcl81UGh2Ri01ZXoyalhNTU1IVXh5anZRVFVnamJTWTJZeWpGZk5mZTNqRDVVTFUyUFBYWEV5VU9mZDN2RVN2c1FQUWgyTkJYSHfSAeMBQVVfeXFMTWM5OU00Ynp0T2p0ZUgyN3NQb3N6MGdpdGtVV3gwZzdfUVg0Z3VWVkhaYkRyQUNYU2ROZFMzVzk4c1YtbWU2empwVExET2FremlKbWpBa3NYcjF4RF9OaGxXYnZGVE1taXdOUE9DWGlNQjF0aEd3OVliNEh6YUFSMG5wZVBlZWVOOGw5WFVYTjc1RmNYQWx4aGc5QW9JYURxQV9mcnpEbjRSQmxIVzdxSlJHZDA1UmhnTTZyMFZCN2REeC1RMkNHTnEwSjQ4cDZPRi1EZWt6RnA0c3EyNFhBWTl2aDA?oc=5,tvOneNews,Positif,0.9994194507598877,positif,resmi timnas padel indonesia bentuk simak peringkat atlet prestasi gemilang misi asi games
Main Padel di Atas Awan! Senyum World Hotel Hadirkan Lapangan Pertama di Kota Batu dengan View Gunung - ketik.com,https://news.google.com/rss/articles/CBMizAFBVV95cUxNcU1zNHg4emY4b2tRZVA5RWFTcDMwMnV6V2dsU2RBX3M1cjg0RXlaaWdOakliUG9hOFJFV1R6TV9VYmM0eTVFSEdoMkY2RThkTGJfSS1Nb3NmbWhqblgwbVF6dlhSaHJVRlpFVi1WNHQtRE5yNUJXX2tNbWExZmhYM0p5NTlBbF8yZ3ZXM0tOMnZNY2o4VTFDQXNYbGVHaHRyU3BHenZCT0lUVjlZQVBreWN1MVprMEtJMmo0Y1FjWGk3N1NSY1ZMbjB1WWnSAb8BQVVfeXFMUHU3QWRaNEoyRkJGWUpKVk01SGEtY29GaFQwa19DOWhwQjUxWkVqaTBXUFlFdThndlJONERuMkx4Tjg2QWtVamFRYXNNbllNaVpNalNRV1B0MF9wT0t3OFVoQzU0a2F6YW13WWtrNUpiMjU4NXFKejdQZjhpOFlYU1NkdmJPRXY5bk1hSXc3bUpheFVERHhJbS1kVlMtLWt2X3Jza01POHdEb293VnEzQVZ2TE1NY1BjWGVFVUx3TXc?oc=5,ketik.com,Positif,0.9944074153900146,netral,main padel awan senyum world hotel hadir lapang batu view gunung ketik com
"6 Lapangan Padel Terbaik di Solo, Pilihan Seru untuk Pecinta Olahraga Kekinian - Qoo Media",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQUXpXRkw2NlVUbkVaTk9YQk4tUjBtbWQtdFo1WWVMejBxczdyNzRPWTZFVlBqVFo1T3RGc3VnR01WckJmSS1RV3hUTnVSZHJLemY0VFhpYk92TnRlTXV1TzNUWVZKMFlKcUY1ZUVySEtuU2dKR2tFWTUzOEM2a3VVQ05Wd29iNTA3RXBhb1N2cGFsM0ZVLXRsNXlxT1NvOXdRYWVHVW1RY2lDQ0lXVXpoSXplbWx2Tl930gHAAUFVX3lxTE9mUDJpSVZLRFctOWltaTFKZXJlZUFiTFNyakp0QUdOeko3OTN6U0tsT0wxRlFCVHA0LUpHTGR1QVFyY0RJWjF5UkRYc1RZRUZFWEFUSUU3MFAyZXRRYnRySzRQRTJOcV9ZODNSOFJOVUxTcXlnZzF5b1pSQzJmVXRGektwZkNjcUF2MlI3WU5uU0FVc1lLSjUtMkZXazl3eFp3VE1fbk1GV1RDN1J3aGtHRkRQdUtMQUk0ZVYtZURWaA?oc=5,Qoo Media,Positif,0.9997269511222839,netral,6 lapang padel solo seru cinta olahraga kini qoo media
